OrderDate,StockDate,OrderNumber,OrderQuantity,ProductKey,AccountKey,TerritoryKey,OrderLineItem
10.01.2024,9/13/2022,SO55369,2,528,12433,4,2
10.01.2024,6/18/2022,SO55369,1,215,12433,4,3
10.01.2024,7/24/2022,SO55369,1,537,12433,4,1
10.01.2024,07.02.2022,SO55370,2,477,11566,7,2
10.01.2024,09.05.2022,SO55370,2,479,11566,7,1
10.01.2024,8/13/2022,SO55354,2,484,20594,7,3
10.01.2024,09.10.2022,SO55354,2,536,20594,7,1
10.01.2024,06.04.2022,SO55354,1,528,20594,7,2
10.01.2024,8/25/2022,SO55335,3,477,11458,9,2
10.01.2024,08.09.2022,SO55335,2,223,11458,9,3
10.01.2024,06.11.2022,SO55335,2,478,11458,9,1
10.01.2024,8/15/2022,SO55344,2,528,25005,1,2
10.01.2024,09.12.2022,SO55344,2,535,25005,1,1
10.01.2024,8/22/2022,SO55344,1,215,25005,1,3
10.01.2024,7/27/2022,SO55346,2,528,26688,1,2
10.01.2024,09.02.2022,SO55346,2,535,26688,1,1
10.01.2024,08.05.2022,SO55346,1,215,26688,1,3
10.01.2024,07.06.2022,SO55377,2,479,22885,1,2
10.01.2024,6/18/2022,SO55377,1,604,22885,1,1
10.01.2024,7/18/2022,SO55343,2,529,28054,4,2
10.01.2024,08.05.2022,SO55343,2,538,28054,4,1
10.01.2024,8/16/2022,SO55380,2,538,26222,10,2
10.01.2024,8/17/2022,SO55380,1,605,26222,10,1
10.01.2024,06.06.2022,SO55364,3,538,12465,10,2
10.01.2024,8/30/2022,SO55364,2,484,12465,10,3
10.01.2024,09.04.2022,SO55364,2,529,12465,10,1
10.01.2024,6/15/2022,SO55341,1,598,14930,7,1
10.01.2024,09.05.2022,SO55337,2,462,11758,9,1
10.01.2024,8/19/2022,SO55383,1,215,15357,8,2
10.01.2024,09.03.2022,SO55383,1,574,15357,8,1
10.01.2024,6/20/2022,SO55373,1,568,28846,4,1
10.01.2024,07.11.2022,SO55356,2,539,19929,7,1
10.01.2024,8/24/2022,SO55356,1,214,19929,7,3
10.01.2024,09.01.2022,SO55356,1,529,19929,7,2
10.01.2024,7/20/2022,SO55365,2,530,25638,7,1
10.01.2024,7/22/2022,SO55365,1,214,25638,7,2
10.01.2024,8/24/2022,SO55350,1,232,28600,6,2
10.01.2024,06.05.2022,SO55350,1,474,28600,6,1
10.01.2024,09.06.2022,SO55382,3,479,15626,8,2
10.01.2024,09.02.2022,SO55382,2,466,15626,8,4
10.01.2024,07.01.2022,SO55382,1,477,15626,8,3
10.01.2024,6/27/2022,SO55382,1,561,15626,8,1
10.01.2024,09.07.2022,SO55349,1,476,19880,4,1
10.01.2024,06.06.2022,SO55379,3,479,11484,8,2
10.01.2024,06.07.2022,SO55379,1,605,11484,8,1
10.01.2024,06.07.2022,SO55358,2,464,23966,10,2
10.01.2024,8/25/2022,SO55358,1,477,23966,10,1
10.01.2024,07.05.2022,SO55367,3,223,17642,10,4
10.01.2024,09.07.2022,SO55367,3,477,17642,10,3
10.01.2024,7/23/2022,SO55367,3,479,17642,10,2
10.01.2024,7/27/2022,SO55367,1,530,17642,10,1
10.01.2024,09.05.2022,SO55342,2,480,11287,6,2
10.01.2024,6/22/2022,SO55342,2,484,11287,6,3
10.01.2024,09.01.2022,SO55342,2,530,11287,6,1
10.01.2024,7/23/2022,SO55340,2,541,19625,9,1
10.01.2024,8/17/2022,SO55359,2,477,19252,7,1
10.01.2024,06.04.2022,SO55359,1,214,19252,7,3
10.01.2024,08.06.2022,SO55359,1,487,19252,7,2
10.01.2024,8/15/2022,SO55352,2,528,15307,4,1
10.01.2024,09.10.2022,SO55352,1,220,15307,4,2
10.01.2024,07.03.2022,SO55351,2,223,17693,1,2
10.01.2024,09.07.2022,SO55351,2,477,17693,1,1
10.01.2024,08.07.2022,SO55366,2,530,13788,10,1
10.01.2024,6/25/2022,SO55366,2,541,13788,10,2
10.01.2024,08.01.2022,SO55374,1,360,12341,9,1
10.01.2024,6/21/2022,SO55360,2,480,26894,8,2
10.01.2024,8/24/2022,SO55360,2,538,26894,8,1
10.01.2024,7/18/2022,SO55375,1,215,25384,4,2
10.01.2024,09.09.2022,SO55375,1,577,25384,4,1
10.01.2024,09.05.2022,SO55334,2,528,21220,9,2
10.01.2024,08.03.2022,SO55334,1,220,21220,9,3
10.01.2024,8/14/2022,SO55334,1,537,21220,9,1
10.01.2024,7/14/2022,SO55338,1,226,14061,9,1
10.01.2024,07.02.2022,SO55348,2,223,21307,4,3
10.01.2024,8/13/2022,SO55348,2,477,21307,4,2
10.01.2024,7/28/2022,SO55348,2,478,21307,4,1
10.01.2024,6/27/2022,SO55336,1,235,14232,9,1
10.01.2024,7/26/2022,SO55372,1,223,29179,9,2
10.01.2024,08.01.2022,SO55372,1,563,29179,9,1
10.01.2024,06.12.2022,SO55357,2,477,23976,10,1
10.01.2024,8/14/2022,SO55355,2,478,12838,8,2
10.01.2024,06.04.2022,SO55355,1,477,12838,8,3
10.01.2024,06.09.2022,SO55355,1,485,12838,8,1
10.01.2024,06.09.2022,SO55376,2,530,25382,4,2
10.01.2024,7/30/2022,SO55376,2,541,25382,4,3
10.01.2024,07.02.2022,SO55376,1,214,25382,4,4
10.01.2024,06.04.2022,SO55376,1,560,25382,4,1
10.01.2024,7/18/2022,SO55362,2,462,28543,8,4
10.01.2024,7/31/2022,SO55362,2,541,28543,8,2
10.01.2024,09.11.2022,SO55362,1,232,28543,8,3
10.01.2024,07.05.2022,SO55362,1,530,28543,8,1
10.01.2024,08.05.2022,SO55378,3,223,20062,8,4
10.01.2024,6/29/2022,SO55378,1,220,20062,8,2
10.01.2024,07.03.2022,SO55378,1,226,20062,8,3
10.01.2024,07.04.2022,SO55378,1,389,20062,8,1
10.01.2024,9/14/2022,SO55361,3,536,20949,10,2
10.01.2024,6/20/2022,SO55361,2,528,20949,10,1
10.01.2024,8/18/2022,SO55361,1,483,20949,10,3
10.01.2024,07.07.2022,SO55347,1,214,25065,1,3
10.01.2024,6/27/2022,SO55347,1,529,25065,1,2
10.01.2024,6/17/2022,SO55347,1,540,25065,1,1
10.01.2024,8/21/2022,SO55353,3,478,18637,6,2
10.01.2024,07.10.2022,SO55353,2,477,18637,6,3
10.01.2024,8/17/2022,SO55353,2,485,18637,6,1
10.01.2024,6/20/2022,SO55353,1,487,18637,6,4
10.01.2024,8/25/2022,SO55381,2,479,21090,7,2
10.01.2024,06.07.2022,SO55381,1,605,21090,7,1
10.01.2024,6/18/2022,SO55368,2,477,12896,1,3
10.01.2024,7/31/2022,SO55368,2,484,12896,1,4
10.01.2024,7/21/2022,SO55368,2,485,12896,1,1
10.01.2024,08.01.2022,SO55368,1,478,12896,1,2
10.01.2024,06.10.2022,SO55339,2,223,19604,9,4
10.01.2024,7/28/2022,SO55339,2,541,19604,9,1
10.01.2024,7/31/2022,SO55339,1,229,19604,9,5
10.01.2024,07.02.2022,SO55339,1,487,19604,9,3
10.01.2024,7/23/2022,SO55339,1,530,19604,9,2
10.01.2024,7/13/2022,SO55345,2,529,24944,4,1
10.01.2024,8/26/2022,SO55345,1,215,24944,4,3
10.01.2024,07.02.2022,SO55345,1,488,24944,4,4
10.01.2024,07.07.2022,SO55345,1,540,24944,4,2
10.02.2024,8/20/2022,SO55422,2,223,20871,8,3
10.02.2024,08.10.2022,SO55422,2,528,20871,8,2
10.02.2024,08.08.2022,SO55422,2,536,20871,8,1
10.02.2024,8/15/2022,SO55422,1,214,20871,8,4
10.02.2024,8/29/2022,SO55386,3,484,12345,9,4
10.02.2024,8/30/2022,SO55386,2,528,12345,9,2
10.02.2024,9/13/2022,SO55386,2,535,12345,9,1
10.02.2024,08.11.2022,SO55386,1,480,12345,9,3
10.02.2024,09.07.2022,SO55406,3,529,24395,4,2
10.02.2024,8/28/2022,SO55406,1,540,24395,4,1
10.02.2024,09.10.2022,SO55388,2,528,16679,9,1
10.02.2024,6/24/2022,SO55388,2,536,16679,9,2
10.02.2024,9/14/2022,SO55407,3,480,26102,1,2
10.02.2024,07.08.2022,SO55407,1,483,26102,1,3
10.02.2024,08.02.2022,SO55407,1,535,26102,1,1
10.02.2024,8/27/2022,SO55431,2,480,14328,6,3
10.02.2024,6/18/2022,SO55431,2,528,14328,6,1
10.02.2024,8/28/2022,SO55431,1,537,14328,6,2
10.02.2024,08.09.2022,SO55416,2,464,14469,1,3
10.02.2024,7/16/2022,SO55416,2,528,14469,1,1
10.02.2024,06.06.2022,SO55416,1,220,14469,1,2
10.02.2024,6/13/2022,SO55401,1,235,11631,6,1
10.02.2024,08.10.2022,SO55449,2,466,12022,9,3
10.02.2024,7/22/2022,SO55449,1,352,12022,9,1
10.02.2024,07.07.2022,SO55449,1,487,12022,9,2
10.02.2024,08.12.2022,SO55399,2,528,15652,10,2
10.02.2024,06.06.2022,SO55399,2,536,15652,10,3
10.02.2024,09.07.2022,SO55399,1,590,15652,10,1
10.02.2024,6/24/2022,SO55433,1,491,11405,8,1
10.02.2024,06.07.2022,SO55415,2,480,16214,1,2
10.02.2024,6/17/2022,SO55415,2,484,16214,1,3
10.02.2024,8/19/2022,SO55415,2,528,16214,1,1
10.02.2024,7/27/2022,SO55390,2,480,22208,9,3
10.02.2024,6/21/2022,SO55390,1,528,22208,9,2
10.02.2024,7/30/2022,SO55390,1,537,22208,9,1
10.02.2024,6/15/2022,SO55423,2,223,23228,8,3
10.02.2024,9/15/2022,SO55423,2,529,23228,8,1
10.02.2024,06.10.2022,SO55423,1,232,23228,8,2
10.02.2024,6/25/2022,SO55402,2,529,26792,4,1
10.02.2024,8/17/2022,SO55402,2,538,26792,4,2
10.02.2024,6/26/2022,SO55402,1,486,26792,4,3
10.02.2024,8/16/2022,SO55439,3,223,14017,4,3
10.02.2024,7/24/2022,SO55439,1,476,14017,4,2
10.02.2024,06.07.2022,SO55439,1,587,14017,4,1
10.02.2024,09.09.2022,SO55421,3,539,19369,10,1
10.02.2024,07.10.2022,SO55421,2,529,19369,10,2
10.02.2024,8/30/2022,SO55421,1,215,19369,10,3
10.02.2024,7/31/2022,SO55400,1,214,11255,1,2
10.02.2024,9/15/2022,SO55400,1,529,11255,1,1
10.02.2024,6/13/2022,SO55424,2,529,27152,10,1
10.02.2024,8/21/2022,SO55424,1,220,27152,10,2
10.02.2024,08.12.2022,SO55435,2,477,12661,7,1
10.02.2024,8/28/2022,SO55435,2,478,12661,7,2
10.02.2024,7/29/2022,SO55435,1,215,12661,7,3
10.02.2024,7/29/2022,SO55450,2,477,22072,4,3
10.02.2024,07.02.2022,SO55450,2,479,22072,4,2
10.02.2024,8/27/2022,SO55450,1,472,22072,4,4
10.02.2024,09.02.2022,SO55450,1,604,22072,4,1
10.02.2024,8/14/2022,SO55403,1,535,26054,1,1
10.02.2024,09.01.2022,SO55405,3,529,14353,6,2
10.02.2024,9/15/2022,SO55405,2,480,14353,6,3
10.02.2024,8/31/2022,SO55405,1,540,14353,6,1
10.02.2024,08.08.2022,SO55413,2,477,16331,6,2
10.02.2024,6/16/2022,SO55413,2,478,16331,6,1
10.02.2024,7/31/2022,SO55413,1,214,16331,6,3
10.02.2024,8/15/2022,SO55442,1,356,12364,1,1
10.02.2024,7/25/2022,SO55396,1,220,15700,7,2
10.02.2024,8/14/2022,SO55396,1,581,15700,7,1
10.02.2024,9/14/2022,SO55398,1,226,17743,10,3
10.02.2024,6/24/2022,SO55398,1,485,17743,10,2
10.02.2024,8/19/2022,SO55398,1,600,17743,10,1
10.02.2024,09.09.2022,SO55440,1,356,12080,6,1
10.02.2024,6/29/2022,SO55440,1,537,12080,6,2
10.02.2024,9/14/2022,SO55432,1,537,11771,1,1
10.02.2024,9/17/2022,SO55429,1,537,11698,6,1
10.02.2024,06.05.2022,SO55392,1,223,17063,9,2
10.02.2024,7/29/2022,SO55392,1,491,17063,9,1
10.02.2024,6/22/2022,SO55428,1,214,11520,6,3
10.02.2024,8/18/2022,SO55428,1,528,11520,6,2
10.02.2024,8/28/2022,SO55428,1,537,11520,6,1
10.02.2024,08.03.2022,SO55397,2,485,12314,8,2
10.02.2024,7/22/2022,SO55397,1,214,12314,8,3
10.02.2024,09.12.2022,SO55397,1,358,12314,8,1
10.02.2024,06.09.2022,SO55427,2,530,23773,7,2
10.02.2024,08.08.2022,SO55427,2,541,23773,7,1
10.02.2024,09.06.2022,SO55427,1,487,23773,7,3
10.02.2024,8/15/2022,SO55420,1,528,14974,10,2
10.02.2024,7/27/2022,SO55420,1,537,14974,10,1
10.02.2024,7/14/2022,SO55419,2,528,19345,8,2
10.02.2024,09.01.2022,SO55419,2,536,19345,8,1
10.02.2024,06.08.2022,SO55419,1,215,19345,8,3
10.02.2024,7/31/2022,SO55408,1,536,23678,4,1
10.02.2024,7/25/2022,SO55443,1,214,14846,10,2
10.02.2024,7/28/2022,SO55443,1,566,14846,10,1
10.02.2024,06.11.2022,SO55446,1,214,12349,9,2
10.02.2024,6/30/2022,SO55446,1,360,12349,9,1
10.02.2024,09.01.2022,SO55393,3,466,15186,9,2
10.02.2024,07.09.2022,SO55393,1,215,15186,9,1
10.02.2024,8/27/2022,SO55384,2,485,12637,10,2
10.02.2024,06.04.2022,SO55384,1,214,12637,10,3
10.02.2024,7/21/2022,SO55384,1,356,12637,10,1
10.02.2024,09.07.2022,SO55414,2,477,16992,4,1
10.02.2024,6/23/2022,SO55437,1,371,20340,4,1
10.02.2024,08.01.2022,SO55441,3,480,11628,4,2
10.02.2024,8/17/2022,SO55441,1,358,11628,4,1
10.02.2024,7/19/2022,SO55391,2,528,22844,9,1
10.02.2024,8/26/2022,SO55391,1,537,22844,9,2
10.02.2024,7/18/2022,SO55448,1,214,12668,9,2
10.02.2024,07.12.2022,SO55448,1,358,12668,9,1
10.02.2024,6/26/2022,SO55394,2,462,11760,9,1
10.02.2024,6/21/2022,SO55418,2,480,17110,10,2
10.02.2024,8/17/2022,SO55418,2,528,17110,10,1
10.02.2024,6/25/2022,SO55417,2,477,13373,4,3
10.02.2024,7/16/2022,SO55417,2,478,13373,4,2
10.02.2024,8/30/2022,SO55417,2,485,13373,4,1
10.02.2024,07.09.2022,SO55417,1,215,13373,4,4
10.02.2024,08.02.2022,SO55447,2,481,12355,9,3
10.02.2024,8/16/2022,SO55447,2,485,12355,9,2
10.02.2024,6/15/2022,SO55447,1,354,12355,9,1
10.02.2024,08.03.2022,SO55436,3,223,12262,10,2
10.02.2024,6/15/2022,SO55436,1,232,12262,10,1
10.02.2024,6/25/2022,SO55425,2,462,24154,10,2
10.02.2024,9/17/2022,SO55425,2,477,24154,10,1
10.02.2024,08.10.2022,SO55387,2,539,15603,9,1
10.02.2024,7/31/2022,SO55395,1,491,17742,8,2
10.02.2024,08.12.2022,SO55395,1,581,17742,8,1
10.02.2024,6/19/2022,SO55409,3,536,23862,4,1
10.02.2024,08.07.2022,SO55409,2,528,23862,4,2
10.02.2024,9/13/2022,SO55409,1,220,23862,4,3
10.02.2024,06.08.2022,SO55404,1,540,24933,4,1
10.02.2024,7/31/2022,SO55410,2,528,22035,4,2
10.02.2024,07.01.2022,SO55410,2,536,22035,4,1
10.02.2024,9/16/2022,SO55410,1,214,22035,4,3
10.02.2024,6/24/2022,SO55385,2,477,11331,6,1
10.02.2024,09.03.2022,SO55385,2,479,11331,6,2
10.02.2024,09.06.2022,SO55385,1,490,11331,6,3
10.02.2024,6/17/2022,SO55438,1,215,16976,4,2
10.02.2024,6/30/2022,SO55438,1,235,16976,4,3
10.02.2024,08.07.2022,SO55438,1,583,16976,4,1
10.02.2024,06.10.2022,SO55389,2,539,15807,9,1
10.02.2024,8/13/2022,SO55412,3,478,21775,4,1
10.02.2024,07.12.2022,SO55412,2,477,21775,4,2
10.02.2024,06.09.2022,SO55412,1,487,21775,4,3
10.02.2024,7/19/2022,SO55411,3,478,22034,4,1
10.02.2024,7/13/2022,SO55411,2,477,22034,4,2
10.02.2024,09.07.2022,SO55434,2,477,11348,8,1
10.02.2024,8/30/2022,SO55434,1,479,11348,8,2
10.02.2024,06.10.2022,SO55434,1,490,11348,8,3
10.02.2024,09.07.2022,SO55430,1,537,11226,1,1
10.02.2024,07.08.2022,SO55426,2,480,27957,10,2
10.02.2024,7/28/2022,SO55426,2,529,27957,10,1
10.02.2024,08.10.2022,SO55445,2,477,19093,9,3
10.02.2024,09.12.2022,SO55445,1,373,19093,9,1
10.02.2024,7/15/2022,SO55445,1,479,19093,9,2
10.02.2024,8/29/2022,SO55444,2,479,27338,9,2
10.02.2024,09.05.2022,SO55444,2,484,27338,9,3
10.02.2024,07.03.2022,SO55444,1,584,27338,9,1
10.03.2024,06.07.2022,SO55454,2,477,12213,8,2
10.03.2024,6/17/2022,SO55454,2,478,12213,8,3
10.03.2024,6/19/2022,SO55454,1,220,12213,8,4
10.03.2024,07.06.2022,SO55454,1,352,12213,8,1
10.03.2024,6/30/2022,SO55455,2,477,12365,1,2
10.03.2024,7/27/2022,SO55455,2,479,12365,1,1
10.03.2024,08.06.2022,SO55496,1,584,20988,9,1
10.03.2024,07.05.2022,SO55459,1,475,27350,9,1
10.03.2024,8/16/2022,SO55482,2,528,17746,8,1
10.03.2024,08.12.2022,SO55482,2,535,17746,8,2
10.03.2024,08.05.2022,SO55467,2,530,28002,1,1
10.03.2024,7/25/2022,SO55467,1,215,28002,1,2
10.03.2024,7/17/2022,SO55486,2,480,27930,8,3
10.03.2024,7/23/2022,SO55486,2,530,27930,8,2
10.03.2024,09.04.2022,SO55486,2,541,27930,8,1
10.03.2024,8/20/2022,SO55504,2,223,12647,10,4
10.03.2024,9/14/2022,SO55504,1,220,12647,10,2
10.03.2024,09.10.2022,SO55504,1,229,12647,10,3
10.03.2024,6/28/2022,SO55504,1,573,12647,10,1
10.03.2024,06.11.2022,SO55502,3,480,19999,4,3
10.03.2024,6/13/2022,SO55502,2,539,19999,4,2
10.03.2024,6/20/2022,SO55502,1,387,19999,4,1
10.03.2024,8/13/2022,SO55477,2,485,14849,8,1
10.03.2024,7/28/2022,SO55477,1,214,14849,8,2
10.03.2024,7/21/2022,SO55466,2,530,28090,4,1
10.03.2024,07.05.2022,SO55466,1,220,28090,4,2
10.03.2024,8/24/2022,SO55479,2,480,17970,8,2
10.03.2024,08.05.2022,SO55479,2,539,17970,8,1
10.03.2024,8/28/2022,SO55478,3,539,15618,8,1
10.03.2024,8/15/2022,SO55469,2,530,26259,1,2
10.03.2024,9/16/2022,SO55469,2,541,26259,1,1
10.03.2024,7/21/2022,SO55469,1,220,26259,1,3
10.03.2024,8/30/2022,SO55464,2,529,29052,4,1
10.03.2024,07.12.2022,SO55464,1,220,29052,4,2
10.03.2024,9/16/2022,SO55491,2,485,13220,4,2
10.03.2024,07.02.2022,SO55491,1,354,13220,4,1
10.03.2024,7/21/2022,SO55491,1,486,13220,4,3
10.03.2024,8/20/2022,SO55487,2,480,12065,1,3
10.03.2024,7/16/2022,SO55487,2,528,12065,1,2
10.03.2024,9/15/2022,SO55487,1,537,12065,1,1
10.03.2024,9/13/2022,SO55470,3,528,23198,1,2
10.03.2024,6/22/2022,SO55470,2,536,23198,1,1
10.03.2024,08.04.2022,SO55462,3,462,11505,6,4
10.03.2024,7/24/2022,SO55462,2,530,11505,6,1
10.03.2024,08.08.2022,SO55462,1,215,11505,6,2
10.03.2024,7/30/2022,SO55462,1,232,11505,6,3
10.03.2024,8/30/2022,SO55473,1,235,18809,1,2
10.03.2024,7/14/2022,SO55473,1,474,18809,1,1
10.03.2024,07.11.2022,SO55483,2,528,17788,8,2
10.03.2024,7/18/2022,SO55483,2,535,17788,8,1
10.03.2024,09.05.2022,SO55483,1,215,17788,8,3
10.03.2024,8/28/2022,SO55492,2,223,26933,8,2
10.03.2024,8/15/2022,SO55492,1,579,26933,8,1
10.03.2024,6/20/2022,SO55476,3,528,22059,6,1
10.03.2024,08.09.2022,SO55476,2,480,22059,6,2
10.03.2024,6/29/2022,SO55489,2,528,15157,6,2
10.03.2024,08.03.2022,SO55489,1,214,15157,6,3
10.03.2024,7/20/2022,SO55489,1,537,15157,6,1
10.03.2024,09.06.2022,SO55488,3,485,11725,1,3
10.03.2024,08.10.2022,SO55488,3,528,11725,1,2
10.03.2024,08.01.2022,SO55488,2,484,11725,1,4
10.03.2024,09.08.2022,SO55488,1,537,11725,1,1
10.03.2024,08.10.2022,SO55456,2,480,13628,9,3
10.03.2024,07.01.2022,SO55456,2,528,13628,9,2
10.03.2024,08.11.2022,SO55456,2,535,13628,9,1
10.03.2024,08.10.2022,SO55498,1,214,29103,9,2
10.03.2024,7/28/2022,SO55498,1,576,29103,9,1
10.03.2024,08.06.2022,SO55474,1,474,14502,6,1
10.03.2024,09.04.2022,SO55451,2,539,24905,9,2
10.03.2024,09.07.2022,SO55451,1,226,24905,9,3
10.03.2024,6/27/2022,SO55451,1,389,24905,9,1
10.03.2024,6/13/2022,SO55472,2,464,20705,4,3
10.03.2024,07.04.2022,SO55472,2,478,20705,4,1
10.03.2024,8/23/2022,SO55472,1,215,20705,4,2
10.03.2024,07.09.2022,SO55475,2,480,14654,1,2
10.03.2024,07.08.2022,SO55475,2,528,14654,1,1
10.03.2024,7/22/2022,SO55484,2,535,17840,10,1
10.03.2024,6/20/2022,SO55484,1,486,17840,10,3
10.03.2024,07.09.2022,SO55484,1,528,17840,10,2
10.03.2024,7/21/2022,SO55500,2,529,22896,1,3
10.03.2024,08.10.2022,SO55500,2,538,22896,1,2
10.03.2024,7/25/2022,SO55500,1,215,22896,1,4
10.03.2024,07.01.2022,SO55500,1,604,22896,1,1
10.03.2024,07.05.2022,SO55471,2,223,21802,4,4
10.03.2024,07.09.2022,SO55471,2,477,21802,4,2
10.03.2024,6/17/2022,SO55471,2,478,21802,4,1
10.03.2024,09.08.2022,SO55471,1,488,21802,4,3
10.03.2024,09.10.2022,SO55497,1,561,29102,9,1
10.03.2024,09.11.2022,SO55493,2,479,11387,10,2
10.03.2024,6/15/2022,SO55493,1,477,11387,10,3
10.03.2024,6/15/2022,SO55493,1,578,11387,10,1
10.03.2024,7/24/2022,SO55499,1,360,12676,9,1
10.03.2024,08.09.2022,SO55499,1,487,12676,9,2
10.03.2024,06.06.2022,SO55481,2,528,18024,10,2
10.03.2024,08.09.2022,SO55481,1,483,18024,10,3
10.03.2024,7/17/2022,SO55481,1,535,18024,10,1
10.03.2024,09.05.2022,SO55485,2,480,23756,7,2
10.03.2024,9/15/2022,SO55485,2,541,23756,7,1
10.03.2024,8/26/2022,SO55485,1,483,23756,7,3
10.03.2024,8/30/2022,SO55501,1,584,22066,4,1
10.03.2024,07.01.2022,SO55458,2,477,24471,9,1
10.03.2024,8/14/2022,SO55457,2,528,18285,9,1
10.03.2024,09.09.2022,SO55457,2,536,18285,9,2
10.03.2024,8/13/2022,SO55457,1,220,18285,9,3
10.03.2024,7/18/2022,SO55503,3,479,25720,8,3
10.03.2024,6/19/2022,SO55503,2,477,25720,8,2
10.03.2024,7/26/2022,SO55503,1,220,25720,8,4
10.03.2024,06.12.2022,SO55503,1,564,25720,8,1
10.03.2024,6/22/2022,SO55468,2,535,25206,4,1
10.03.2024,6/14/2022,SO55495,1,215,20984,9,2
10.03.2024,07.06.2022,SO55495,1,606,20984,9,1
10.03.2024,8/30/2022,SO55463,2,223,11211,6,3
10.03.2024,8/22/2022,SO55463,2,529,11211,6,1
10.03.2024,8/17/2022,SO55463,1,489,11211,6,2
10.03.2024,07.07.2022,SO55465,2,464,29232,1,3
10.03.2024,8/20/2022,SO55465,2,529,29232,1,1
10.03.2024,7/26/2022,SO55465,1,483,29232,1,4
10.03.2024,7/14/2022,SO55465,1,539,29232,1,2
10.03.2024,7/15/2022,SO55480,2,528,18042,10,2
10.03.2024,09.06.2022,SO55480,2,535,18042,10,1
10.03.2024,08.02.2022,SO55453,2,478,12385,10,2
10.03.2024,07.01.2022,SO55453,1,358,12385,10,1
10.03.2024,08.07.2022,SO55460,3,538,19629,9,2
10.03.2024,6/27/2022,SO55460,2,529,19629,9,1
10.03.2024,8/21/2022,SO55460,1,214,19629,9,3
10.03.2024,08.03.2022,SO55461,2,223,17318,9,1
10.03.2024,7/17/2022,SO55452,1,387,16521,9,1
10.03.2024,07.03.2022,SO55494,1,220,20823,9,2
10.03.2024,8/15/2022,SO55494,1,473,20823,9,3
10.03.2024,8/17/2022,SO55494,1,605,20823,9,1
10.04.2024,6/13/2022,SO55518,2,480,26349,1,2
10.04.2024,6/30/2022,SO55518,2,535,26349,1,1
10.04.2024,6/23/2022,SO55554,3,541,24136,7,2
10.04.2024,7/24/2022,SO55554,1,576,24136,7,1
10.04.2024,6/15/2022,SO55512,1,462,12345,9,1
10.04.2024,6/19/2022,SO55542,1,214,19586,9,2
10.04.2024,6/13/2022,SO55542,1,377,19586,9,1
10.04.2024,6/26/2022,SO55537,1,474,14036,1,2
10.04.2024,9/19/2022,SO55537,1,587,14036,1,1
10.04.2024,8/28/2022,SO55520,2,484,24737,1,4
10.04.2024,9/19/2022,SO55520,2,529,24737,1,2
10.04.2024,8/22/2022,SO55520,1,480,24737,1,3
10.04.2024,7/20/2022,SO55520,1,540,24737,1,1
10.04.2024,7/30/2022,SO55553,1,220,12645,10,2
10.04.2024,08.06.2022,SO55553,1,564,12645,10,1
10.04.2024,7/25/2022,SO55540,2,464,20994,9,5
10.04.2024,8/21/2022,SO55540,2,477,20994,9,2
10.04.2024,8/18/2022,SO55540,2,479,20994,9,3
10.04.2024,6/13/2022,SO55540,1,220,20994,9,4
10.04.2024,7/18/2022,SO55540,1,604,20994,9,1
10.04.2024,7/20/2022,SO55516,2,539,28796,4,2
10.04.2024,07.04.2022,SO55516,1,215,28796,4,3
10.04.2024,6/27/2022,SO55516,1,529,28796,4,1
10.04.2024,09.12.2022,SO55522,2,477,21750,4,2
10.04.2024,8/24/2022,SO55522,1,478,21750,4,1
10.04.2024,8/25/2022,SO55522,1,488,21750,4,3
10.04.2024,08.11.2022,SO55532,2,223,21510,8,5
10.04.2024,7/18/2022,SO55532,2,536,21510,8,1
10.04.2024,8/27/2022,SO55532,1,215,21510,8,3
10.04.2024,09.05.2022,SO55532,1,235,21510,8,4
10.04.2024,9/18/2022,SO55532,1,528,21510,8,2
10.04.2024,8/30/2022,SO55534,2,480,27322,7,3
10.04.2024,9/18/2022,SO55534,2,530,27322,7,1
10.04.2024,7/20/2022,SO55534,2,541,27322,7,2
10.04.2024,06.11.2022,SO55544,1,214,25385,4,2
10.04.2024,6/14/2022,SO55544,1,578,25385,4,1
10.04.2024,08.12.2022,SO55507,3,529,17729,9,1
10.04.2024,7/20/2022,SO55507,2,538,17729,9,2
10.04.2024,7/26/2022,SO55507,1,214,17729,9,3
10.04.2024,6/15/2022,SO55507,1,235,17729,9,4
10.04.2024,8/26/2022,SO55521,3,536,12939,6,1
10.04.2024,07.06.2022,SO55521,2,480,12939,6,2
10.04.2024,8/14/2022,SO55527,2,477,16963,4,1
10.04.2024,7/15/2022,SO55527,1,220,16963,4,2
10.04.2024,07.11.2022,SO55546,2,541,24806,4,2
10.04.2024,09.11.2022,SO55546,1,574,24806,4,1
10.04.2024,7/20/2022,SO55513,1,486,13807,8,2
10.04.2024,7/27/2022,SO55513,1,590,13807,8,1
10.04.2024,8/27/2022,SO55526,2,223,27437,6,2
10.04.2024,8/27/2022,SO55526,1,475,27437,6,1
10.04.2024,07.10.2022,SO55533,2,480,27783,10,2
10.04.2024,6/17/2022,SO55533,2,529,27783,10,1
10.04.2024,08.03.2022,SO55533,1,486,27783,10,3
10.04.2024,07.05.2022,SO55515,2,529,29075,1,1
10.04.2024,7/31/2022,SO55515,1,472,29075,1,2
10.04.2024,7/23/2022,SO55548,2,477,19986,4,2
10.04.2024,07.09.2022,SO55548,2,479,19986,4,3
